time: Fri Aug  2 16:51:43 2019 | channel: Первый канал | channel_confidence: 40 % | content_confidence: 28.20 %
time: Fri Aug 30 13:49:19 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.185 %
time: Fri Aug 30 13:49:20 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.245 %
time: Fri Aug 30 13:49:21 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.172 %
time: Fri Aug 30 13:49:22 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.206 %
time: Fri Aug 30 13:49:23 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.079 %
time: Fri Aug 30 13:49:24 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.134 %
time: Fri Aug 30 13:49:24 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.243 %
time: Fri Aug 30 13:49:25 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 6.233 %
time: Fri Aug 30 13:49:26 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.155 %
time: Fri Aug 30 13:49:27 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.901 %
time: Fri Aug 30 13:49:28 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.360 %
time: Fri Aug 30 13:49:29 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.052 %
time: Fri Aug 30 13:49:30 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.068 %
time: Fri Aug 30 13:49:31 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.844 %
time: Fri Aug 30 13:49:31 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 5.970 %
time: Fri Aug 30 13:49:32 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.458 %
time: Fri Aug 30 13:49:33 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.706 %
time: Fri Aug 30 13:49:34 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 5.226 %
time: Fri Aug 30 13:49:35 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.300 %
time: Fri Aug 30 13:49:36 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.018 %
time: Fri Aug 30 13:49:37 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.016 %
time: Fri Aug 30 13:49:38 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.038 %
time: Fri Aug 30 13:49:38 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.079 %
time: Fri Aug 30 13:49:39 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.134 %
time: Fri Aug 30 13:49:40 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.090 %
time: Fri Aug 30 13:49:41 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.010 %
time: Fri Aug 30 13:49:42 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.173 %
time: Fri Aug 30 13:49:43 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 8.874 %
time: Fri Aug 30 13:49:44 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 12.17 %
time: Fri Aug 30 13:49:45 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 5.764 %
time: Fri Aug 30 13:49:46 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.957 %
time: Fri Aug 30 13:49:46 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 11.77 %
time: Fri Aug 30 13:49:47 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 17.29 %
time: Fri Aug 30 13:49:48 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 25.42 %
time: Fri Aug 30 13:49:49 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 16.11 %
time: Fri Aug 30 13:49:50 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 25.57 %
time: Fri Aug 30 13:49:51 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 70.12 %
time: Fri Aug 30 13:49:52 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 50.02 %
time: Fri Aug 30 13:49:53 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 13.56 %
time: Fri Aug 30 13:49:53 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 8.663 %
time: Fri Aug 30 13:49:54 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.270 %
time: Fri Aug 30 13:49:55 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.123 %
time: Fri Aug 30 13:49:56 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 7.361 %
time: Fri Aug 30 13:49:57 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 21.03 %
time: Fri Aug 30 13:49:58 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 28.58 %
time: Fri Aug 30 13:49:59 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 38.58 %
time: Fri Aug 30 13:50:00 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.730 %
time: Fri Aug 30 13:50:00 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.110 %
time: Fri Aug 30 13:50:01 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.166 %
time: Fri Aug 30 13:50:02 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.237 %
time: Fri Aug 30 13:50:03 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.336 %
time: Fri Aug 30 13:50:04 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.307 %
time: Fri Aug 30 13:50:05 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.058 %
time: Fri Aug 30 13:50:06 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.488 %
time: Fri Aug 30 13:50:07 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.103 %
time: Fri Aug 30 13:50:08 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.836 %
time: Fri Aug 30 13:50:08 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.137 %
time: Fri Aug 30 13:50:09 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 6.476 %
time: Fri Aug 30 13:50:10 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 7.754 %
time: Fri Aug 30 13:50:11 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 6.955 %
time: Fri Aug 30 13:50:12 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.807 %
time: Fri Aug 30 13:50:13 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.533 %
time: Fri Aug 30 13:50:14 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.342 %
time: Fri Aug 30 13:50:15 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.270 %
time: Fri Aug 30 13:50:15 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.095 %
time: Fri Aug 30 13:50:16 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.465 %
time: Fri Aug 30 13:50:17 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.134 %
time: Fri Aug 30 13:50:18 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.125 %
time: Fri Aug 30 13:50:19 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.827 %
time: Fri Aug 30 13:50:20 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.086 %
time: Fri Aug 30 13:50:21 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.748 %
time: Fri Aug 30 13:50:22 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.459 %
time: Fri Aug 30 13:50:22 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.711 %
time: Fri Aug 30 13:50:23 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.092 %
time: Fri Aug 30 13:50:24 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.737 %
time: Fri Aug 30 13:50:25 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.543 %
time: Fri Aug 30 13:50:26 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 5.240 %
time: Fri Aug 30 13:50:27 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 19.29 %
time: Fri Aug 30 13:50:28 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.734 %
time: Fri Aug 30 13:50:29 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 5.521 %
time: Fri Aug 30 13:50:30 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.693 %
time: Fri Aug 30 13:50:30 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.483 %
time: Fri Aug 30 13:50:31 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.420 %
time: Fri Aug 30 13:50:32 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.162 %
time: Fri Aug 30 13:50:33 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.347 %
time: Fri Aug 30 13:50:34 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.514 %
time: Fri Aug 30 13:50:35 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.261 %
time: Fri Aug 30 13:50:36 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 2.527 %
time: Fri Aug 30 13:50:37 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.070 %
time: Fri Aug 30 13:50:37 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 7.985 %
time: Fri Aug 30 13:50:38 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 13.01 %
time: Fri Aug 30 13:50:39 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 13.25 %
time: Fri Aug 30 13:50:40 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 15.93 %
time: Fri Aug 30 13:50:41 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 21.10 %
time: Fri Aug 30 13:50:42 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 15.28 %
time: Fri Aug 30 13:50:43 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 10.51 %
time: Fri Aug 30 13:50:44 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 17.13 %
time: Fri Aug 30 13:50:44 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 17.17 %
time: Fri Aug 30 13:50:45 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 16.68 %
time: Fri Aug 30 13:50:46 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 16.79 %
time: Fri Aug 30 13:50:47 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 17.36 %
time: Fri Aug 30 13:50:48 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 13.07 %
time: Fri Aug 30 13:50:49 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 16.69 %
time: Fri Aug 30 13:50:50 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 11.34 %
time: Fri Aug 30 13:50:51 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 34.10 %
time: Fri Aug 30 13:50:52 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 17.95 %
time: Fri Aug 30 13:50:52 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 13.17 %
time: Fri Aug 30 13:50:53 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 8.867 %
time: Fri Aug 30 13:50:54 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 18.43 %
time: Fri Aug 30 13:50:55 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 15.99 %
time: Fri Aug 30 13:50:56 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 6.393 %
time: Fri Aug 30 13:50:57 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 11.10 %
time: Fri Aug 30 13:50:58 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 10.64 %
time: Fri Aug 30 13:50:59 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 14.48 %
time: Fri Aug 30 13:50:59 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 4.128 %
time: Fri Aug 30 13:51:00 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 6.455 %
time: Fri Aug 30 13:51:01 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 3.898 %
time: Fri Aug 30 13:51:02 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 9.392 %
time: Fri Aug 30 13:51:03 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 8.685 %
time: Fri Aug 30 13:51:04 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.925 %
time: Fri Aug 30 13:51:05 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.075 %
time: Fri Aug 30 13:51:06 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.155 %
time: Fri Aug 30 13:51:06 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.139 %
time: Fri Aug 30 13:51:07 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.126 %
time: Fri Aug 30 13:51:08 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.424 %
time: Fri Aug 30 13:51:09 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.270 %
time: Fri Aug 30 13:51:10 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 0.778 %
time: Fri Aug 30 13:51:11 2019 | channel: Неизвестно | channel_confidence: 0% | content_confidence: 1.346 %
